date,sku_id,plant,consumed_qty
25-07-2025,ELE-0014,Plant-A,12
25-07-2025,ELE-0015,Plant-C,7
25-07-2025,ELE-0016,Plant-A,8
25-07-2025,ELE-0017,Plant-D,10
25-07-2025,ELE-0018,Plant-C,3
25-07-2025,ELE-0019,Plant-B,7
25-07-2025,ELE-0020,Plant-D,7
25-07-2025,FAS-0001,Plant-D,8
25-07-2025,FAS-0002,Plant-B,11
25-07-2025,FAS-0003,Plant-C,2
25-07-2025,FAS-0004,Plant-A,9
25-07-2025,FAS-0005,Plant-B,4
25-07-2025,FAS-0006,Plant-B,7
25-07-2025,FAS-0007,Plant-A,2
25-07-2025,FAS-0008,Plant-B,2
25-07-2025,FAS-0009,Plant-C,3
25-07-2025,FAS-0010,Plant-B,2
25-07-2025,FAS-0011,Plant-A,3
25-07-2025,FAS-0012,Plant-C,11
25-07-2025,FAS-0013,Plant-C,11
25-07-2025,FAS-0014,Plant-A,3
25-07-2025,FAS-0015,Plant-C,12
25-07-2025,FAS-0016,Plant-A,7
25-07-2025,FAS-0017,Plant-A,14
25-07-2025,FAS-0018,Plant-A,10
25-07-2025,FAS-0019,Plant-A,2
25-07-2025,FAS-0020,Plant-B,1
25-07-2025,CHE-0001,Plant-B,18
25-07-2025,CHE-0002,Plant-B,5
25-07-2025,CHE-0003,Plant-D,15
25-07-2025,CHE-0004,Plant-C,15
25-07-2025,CHE-0005,Plant-C,1
25-07-2025,CHE-0006,Plant-C,1
25-07-2025,CHE-0007,Plant-C,5
25-07-2025,CHE-0008,Plant-C,16
25-07-2025,CHE-0009,Plant-B,18
25-07-2025,CHE-0010,Plant-C,10
25-07-2025,CHE-0011,Plant-A,3
25-07-2025,CHE-0012,Plant-C,11
25-07-2025,CHE-0013,Plant-B,11
25-07-2025,CHE-0014,Plant-D,13
25-07-2025,CHE-0015,Plant-A,13
25-07-2025,CHE-0016,Plant-A,16
25-07-2025,CHE-0017,Plant-C,1
25-07-2025,CHE-0018,Plant-C,14
25-07-2025,CHE-0019,Plant-A,13
25-07-2025,CHE-0020,Plant-A,18
25-07-2025,RAW-0001,Plant-A,14
25-07-2025,RAW-0002,Plant-D,7
25-07-2025,RAW-0003,Plant-D,9
25-07-2025,RAW-0004,Plant-C,5
25-07-2025,RAW-0005,Plant-A,2
25-07-2025,RAW-0006,Plant-C,4
25-07-2025,RAW-0007,Plant-D,1
25-07-2025,RAW-0008,Plant-D,9
25-07-2025,RAW-0009,Plant-B,9
25-07-2025,RAW-0010,Plant-B,6
25-07-2025,RAW-0011,Plant-C,14
25-07-2025,RAW-0012,Plant-A,6
25-07-2025,RAW-0013,Plant-A,11
25-07-2025,RAW-0014,Plant-B,4
25-07-2025,RAW-0015,Plant-A,1
25-07-2025,RAW-0016,Plant-D,13
25-07-2025,RAW-0017,Plant-D,8
25-07-2025,RAW-0018,Plant-D,1
25-07-2025,RAW-0019,Plant-D,14
25-07-2025,RAW-0020,Plant-A,1
25-07-2025,CON-0001,Plant-A,13
25-07-2025,CON-0002,Plant-A,6
25-07-2025,CON-0003,Plant-C,7
25-07-2025,CON-0004,Plant-A,9
25-07-2025,CON-0005,Plant-C,14
25-07-2025,CON-0006,Plant-B,8
25-07-2025,CON-0007,Plant-A,12
25-07-2025,CON-0008,Plant-D,11
25-07-2025,CON-0009,Plant-D,7
25-07-2025,CON-0010,Plant-A,6
25-07-2025,CON-0011,Plant-B,11
25-07-2025,CON-0012,Plant-D,11
25-07-2025,CON-0013,Plant-A,12
25-07-2025,CON-0014,Plant-A,4
25-07-2025,CON-0015,Plant-B,5
25-07-2025,CON-0016,Plant-B,13
25-07-2025,CON-0017,Plant-D,3
25-07-2025,CON-0018,Plant-D,4
25-07-2025,CON-0019,Plant-B,5
25-07-2025,CON-0020,Plant-B,10
26-07-2025,BRG-0001,Plant-D,9
26-07-2025,BRG-0002,Plant-B,8
26-07-2025,BRG-0003,Plant-D,5
26-07-2025,BRG-0004,Plant-C,5
26-07-2025,BRG-0005,Plant-A,6
26-07-2025,BRG-0006,Plant-D,11
26-07-2025,BRG-0007,Plant-A,2
26-07-2025,BRG-0008,Plant-D,6
26-07-2025,BRG-0009,Plant-A,4
26-07-2025,BRG-0010,Plant-D,10
26-07-2025,BRG-0011,Plant-C,5
26-07-2025,BRG-0012,Plant-D,10
26-07-2025,BRG-0013,Plant-B,11
26-07-2025,BRG-0014,Plant-B,14
26-07-2025,BRG-0015,Plant-B,4
26-07-2025,BRG-0016,Plant-D,11
26-07-2025,BRG-0017,Plant-C,10
26-07-2025,BRG-0018,Plant-B,8
26-07-2025,BRG-0019,Plant-A,9
26-07-2025,BRG-0020,Plant-A,6
26-07-2025,SEA-0001,Plant-B,4
26-07-2025,SEA-0002,Plant-A,7
26-07-2025,SEA-0003,Plant-D,10
26-07-2025,SEA-0004,Plant-C,10
26-07-2025,SEA-0005,Plant-B,11
26-07-2025,SEA-0006,Plant-B,6
26-07-2025,SEA-0007,Plant-D,14
26-07-2025,SEA-0008,Plant-D,10
26-07-2025,SEA-0009,Plant-D,6
26-07-2025,SEA-0010,Plant-A,7
26-07-2025,SEA-0011,Plant-B,14
26-07-2025,SEA-0012,Plant-A,11
26-07-2025,SEA-0013,Plant-C,7
26-07-2025,SEA-0014,Plant-B,10
26-07-2025,SEA-0015,Plant-B,14
26-07-2025,SEA-0016,Plant-B,10
26-07-2025,SEA-0017,Plant-A,5
26-07-2025,SEA-0018,Plant-C,6
26-07-2025,SEA-0019,Plant-C,13
26-07-2025,SEA-0020,Plant-D,4
26-07-2025,FIL-0001,Plant-C,2
26-07-2025,FIL-0002,Plant-D,15
26-07-2025,FIL-0003,Plant-C,12
26-07-2025,FIL-0004,Plant-A,9
26-07-2025,FIL-0005,Plant-D,19
26-07-2025,FIL-0006,Plant-B,4
26-07-2025,FIL-0007,Plant-B,19
26-07-2025,FIL-0008,Plant-B,7
26-07-2025,FIL-0009,Plant-B,15
26-07-2025,FIL-0010,Plant-B,14
26-07-2025,FIL-0011,Plant-C,5
26-07-2025,FIL-0012,Plant-D,16
26-07-2025,FIL-0013,Plant-B,2
26-07-2025,FIL-0014,Plant-A,8
26-07-2025,FIL-0015,Plant-A,4
26-07-2025,FIL-0016,Plant-C,14
26-07-2025,FIL-0017,Plant-D,4
26-07-2025,FIL-0018,Plant-D,9
26-07-2025,FIL-0019,Plant-C,18
26-07-2025,FIL-0020,Plant-A,18
26-07-2025,ELE-0001,Plant-C,10
26-07-2025,ELE-0002,Plant-B,4
26-07-2025,ELE-0003,Plant-C,12
26-07-2025,ELE-0004,Plant-A,9
26-07-2025,ELE-0005,Plant-D,8
26-07-2025,ELE-0006,Plant-A,4
26-07-2025,ELE-0007,Plant-C,3
26-07-2025,ELE-0008,Plant-C,3
26-07-2025,ELE-0009,Plant-D,10
26-07-2025,ELE-0010,Plant-B,7
26-07-2025,ELE-0011,Plant-D,3
26-07-2025,ELE-0012,Plant-C,14
26-07-2025,ELE-0013,Plant-D,3
26-07-2025,ELE-0014,Plant-D,13
26-07-2025,ELE-0015,Plant-B,9
26-07-2025,ELE-0016,Plant-C,2
26-07-2025,ELE-0017,Plant-C,7
26-07-2025,ELE-0018,Plant-C,8
26-07-2025,ELE-0019,Plant-B,5
26-07-2025,ELE-0020,Plant-B,14
26-07-2025,FAS-0001,Plant-C,5
26-07-2025,FAS-0002,Plant-A,13
26-07-2025,FAS-0003,Plant-A,2
26-07-2025,FAS-0004,Plant-A,2
26-07-2025,FAS-0005,Plant-B,10
26-07-2025,FAS-0006,Plant-B,11
26-07-2025,FAS-0007,Plant-A,4
26-07-2025,FAS-0008,Plant-A,2
26-07-2025,FAS-0009,Plant-D,10
26-07-2025,FAS-0010,Plant-C,11
26-07-2025,FAS-0011,Plant-B,13
26-07-2025,FAS-0012,Plant-A,4
26-07-2025,FAS-0013,Plant-A,11
26-07-2025,FAS-0014,Plant-B,5
26-07-2025,FAS-0015,Plant-D,11
26-07-2025,FAS-0016,Plant-D,2
26-07-2025,FAS-0017,Plant-B,12
26-07-2025,FAS-0018,Plant-C,6
26-07-2025,FAS-0019,Plant-B,11
26-07-2025,FAS-0020,Plant-C,5
26-07-2025,CHE-0001,Plant-B,7
26-07-2025,CHE-0002,Plant-D,6
26-07-2025,CHE-0003,Plant-A,2
26-07-2025,CHE-0004,Plant-C,1
26-07-2025,CHE-0005,Plant-C,18
26-07-2025,CHE-0006,Plant-D,5
26-07-2025,CHE-0007,Plant-C,3
26-07-2025,CHE-0008,Plant-B,18
26-07-2025,CHE-0009,Plant-D,18
26-07-2025,CHE-0010,Plant-C,16
26-07-2025,CHE-0011,Plant-B,16
26-07-2025,CHE-0012,Plant-C,2
26-07-2025,CHE-0013,Plant-D,16
26-07-2025,CHE-0014,Plant-B,7
26-07-2025,CHE-0015,Plant-C,3
26-07-2025,CHE-0016,Plant-D,3
26-07-2025,CHE-0017,Plant-D,1
26-07-2025,CHE-0018,Plant-B,16
26-07-2025,CHE-0019,Plant-B,14
26-07-2025,CHE-0020,Plant-D,5
26-07-2025,RAW-0001,Plant-B,5
26-07-2025,RAW-0002,Plant-D,14
26-07-2025,RAW-0003,Plant-B,7
26-07-2025,RAW-0004,Plant-D,10
26-07-2025,RAW-0005,Plant-B,8
26-07-2025,RAW-0006,Plant-A,13
26-07-2025,RAW-0007,Plant-D,6
26-07-2025,RAW-0008,Plant-C,2
26-07-2025,RAW-0009,Plant-A,8
26-07-2025,RAW-0010,Plant-B,5
26-07-2025,RAW-0011,Plant-D,11
26-07-2025,RAW-0012,Plant-B,5
26-07-2025,RAW-0013,Plant-D,6
26-07-2025,RAW-0014,Plant-B,2
26-07-2025,RAW-0015,Plant-A,6
26-07-2025,RAW-0016,Plant-C,9
26-07-2025,RAW-0017,Plant-D,12
26-07-2025,RAW-0018,Plant-B,12
26-07-2025,RAW-0019,Plant-C,4
26-07-2025,RAW-0020,Plant-D,4
26-07-2025,CON-0001,Plant-B,10
26-07-2025,CON-0002,Plant-C,2
26-07-2025,CON-0003,Plant-D,14
26-07-2025,CON-0004,Plant-A,11
26-07-2025,CON-0005,Plant-C,6
26-07-2025,CON-0006,Plant-B,5
26-07-2025,CON-0007,Plant-B,13
26-07-2025,CON-0008,Plant-B,7
26-07-2025,CON-0009,Plant-C,14
26-07-2025,CON-0010,Plant-C,4
26-07-2025,CON-0011,Plant-A,10
26-07-2025,CON-0012,Plant-A,7
26-07-2025,CON-0013,Plant-D,8
26-07-2025,CON-0014,Plant-C,7
26-07-2025,CON-0015,Plant-D,2
26-07-2025,CON-0016,Plant-C,12
26-07-2025,CON-0017,Plant-B,1
26-07-2025,CON-0018,Plant-A,11
26-07-2025,CON-0019,Plant-A,2
26-07-2025,CON-0020,Plant-B,6
27-07-2025,BRG-0001,Plant-D,6
27-07-2025,BRG-0002,Plant-D,11
27-07-2025,BRG-0003,Plant-C,14
27-07-2025,BRG-0004,Plant-C,3
27-07-2025,BRG-0005,Plant-B,6
27-07-2025,BRG-0006,Plant-A,7
27-07-2025,BRG-0007,Plant-D,13
27-07-2025,BRG-0008,Plant-D,6
27-07-2025,BRG-0009,Plant-C,8
27-07-2025,BRG-0010,Plant-A,9
27-07-2025,BRG-0011,Plant-B,3
27-07-2025,BRG-0012,Plant-D,5
27-07-2025,BRG-0013,Plant-B,8
27-07-2025,BRG-0014,Plant-C,9
27-07-2025,BRG-0015,Plant-A,12
27-07-2025,BRG-0016,Plant-A,5
27-07-2025,BRG-0017,Plant-D,11
27-07-2025,BRG-0018,Plant-A,3
27-07-2025,BRG-0019,Plant-D,1
27-07-2025,BRG-0020,Plant-C,3
27-07-2025,SEA-0001,Plant-A,7
27-07-2025,SEA-0002,Plant-D,6
27-07-2025,SEA-0003,Plant-D,8
27-07-2025,SEA-0004,Plant-C,10
27-07-2025,SEA-0005,Plant-D,6
27-07-2025,SEA-0006,Plant-D,5
27-07-2025,SEA-0007,Plant-B,14
27-07-2025,SEA-0008,Plant-C,6
27-07-2025,SEA-0009,Plant-C,13
27-07-2025,SEA-0010,Plant-C,10
27-07-2025,SEA-0011,Plant-A,13
27-07-2025,SEA-0012,Plant-A,1
27-07-2025,SEA-0013,Plant-D,6
27-07-2025,SEA-0014,Plant-B,14
27-07-2025,SEA-0015,Plant-B,28
27-07-2025,SEA-0016,Plant-D,1
27-07-2025,SEA-0017,Plant-B,4
27-07-2025,SEA-0018,Plant-A,1
27-07-2025,SEA-0019,Plant-B,8
27-07-2025,SEA-0020,Plant-B,4
27-07-2025,FIL-0001,Plant-A,16
27-07-2025,FIL-0002,Plant-A,7
27-07-2025,FIL-0003,Plant-D,9
27-07-2025,FIL-0004,Plant-D,7
27-07-2025,FIL-0005,Plant-A,15
27-07-2025,FIL-0006,Plant-D,7
27-07-2025,FIL-0007,Plant-B,16
27-07-2025,FIL-0008,Plant-B,18
27-07-2025,FIL-0009,Plant-D,8
27-07-2025,FIL-0010,Plant-C,18
27-07-2025,FIL-0011,Plant-A,7
27-07-2025,FIL-0012,Plant-C,5
27-07-2025,FIL-0013,Plant-C,2
27-07-2025,FIL-0014,Plant-A,18
27-07-2025,FIL-0015,Plant-C,9
27-07-2025,FIL-0016,Plant-C,11
27-07-2025,FIL-0017,Plant-C,14
27-07-2025,FIL-0018,Plant-C,7
27-07-2025,FIL-0019,Plant-B,1
27-07-2025,FIL-0020,Plant-C,8
27-07-2025,ELE-0001,Plant-A,8
27-07-2025,ELE-0002,Plant-C,10
27-07-2025,ELE-0003,Plant-C,2
27-07-2025,ELE-0004,Plant-C,9
27-07-2025,ELE-0005,Plant-B,13
27-07-2025,ELE-0006,Plant-A,1
27-07-2025,ELE-0007,Plant-B,8
27-07-2025,ELE-0008,Plant-D,1
27-07-2025,ELE-0009,Plant-A,8
27-07-2025,ELE-0010,Plant-A,7
27-07-2025,ELE-0011,Plant-B,13
27-07-2025,ELE-0012,Plant-A,8
27-07-2025,ELE-0013,Plant-A,9
27-07-2025,ELE-0014,Plant-B,10
27-07-2025,ELE-0015,Plant-D,1
27-07-2025,ELE-0016,Plant-A,12
27-07-2025,ELE-0017,Plant-D,3
27-07-2025,ELE-0018,Plant-D,2
27-07-2025,ELE-0019,Plant-A,4
27-07-2025,ELE-0020,Plant-A,4
27-07-2025,FAS-0001,Plant-D,6
27-07-2025,FAS-0002,Plant-A,1
27-07-2025,FAS-0003,Plant-D,2
27-07-2025,FAS-0004,Plant-D,3
27-07-2025,FAS-0005,Plant-A,5
27-07-2025,FAS-0006,Plant-B,10
27-07-2025,FAS-0007,Plant-C,3
27-07-2025,FAS-0008,Plant-C,1
27-07-2025,FAS-0009,Plant-C,11
27-07-2025,FAS-0010,Plant-D,8
27-07-2025,FAS-0011,Plant-D,13
27-07-2025,FAS-0012,Plant-C,7
27-07-2025,FAS-0013,Plant-B,4
27-07-2025,FAS-0014,Plant-C,3
27-07-2025,FAS-0015,Plant-B,14
27-07-2025,FAS-0016,Plant-A,1
27-07-2025,FAS-0017,Plant-B,12
27-07-2025,FAS-0018,Plant-C,13
27-07-2025,FAS-0019,Plant-C,5
27-07-2025,FAS-0020,Plant-C,3
27-07-2025,CHE-0001,Plant-B,10
27-07-2025,CHE-0002,Plant-A,5
27-07-2025,CHE-0003,Plant-B,16
27-07-2025,CHE-0004,Plant-A,2
27-07-2025,CHE-0005,Plant-B,2
27-07-2025,CHE-0006,Plant-D,14
27-07-2025,CHE-0007,Plant-D,15
27-07-2025,CHE-0008,Plant-B,3
27-07-2025,CHE-0009,Plant-C,2
27-07-2025,CHE-0010,Plant-A,3
27-07-2025,CHE-0011,Plant-C,3
27-07-2025,CHE-0012,Plant-A,5
27-07-2025,CHE-0013,Plant-A,10
27-07-2025,CHE-0014,Plant-A,1
27-07-2025,CHE-0015,Plant-A,7
27-07-2025,CHE-0016,Plant-A,15
27-07-2025,CHE-0017,Plant-D,18
27-07-2025,CHE-0018,Plant-A,1
27-07-2025,CHE-0019,Plant-D,10
27-07-2025,CHE-0020,Plant-B,6
27-07-2025,RAW-0001,Plant-C,4
27-07-2025,RAW-0002,Plant-D,13
27-07-2025,RAW-0003,Plant-A,12
27-07-2025,RAW-0004,Plant-A,9
27-07-2025,RAW-0005,Plant-C,14
27-07-2025,RAW-0006,Plant-A,4
27-07-2025,RAW-0007,Plant-B,13
27-07-2025,RAW-0008,Plant-D,11
27-07-2025,RAW-0009,Plant-A,7
27-07-2025,RAW-0010,Plant-A,1
27-07-2025,RAW-0011,Plant-B,2
27-07-2025,RAW-0012,Plant-A,2
27-07-2025,RAW-0013,Plant-A,5
27-07-2025,RAW-0014,Plant-B,7
27-07-2025,RAW-0015,Plant-C,2
27-07-2025,RAW-0016,Plant-C,4
27-07-2025,RAW-0017,Plant-A,3
27-07-2025,RAW-0018,Plant-C,12
27-07-2025,RAW-0019,Plant-D,4
27-07-2025,RAW-0020,Plant-D,1
27-07-2025,CON-0001,Plant-B,13
27-07-2025,CON-0002,Plant-A,1
27-07-2025,CON-0003,Plant-A,7
27-07-2025,CON-0004,Plant-A,12
27-07-2025,CON-0005,Plant-D,9
27-07-2025,CON-0006,Plant-A,11
27-07-2025,CON-0007,Plant-C,6
27-07-2025,CON-0008,Plant-B,14
27-07-2025,CON-0009,Plant-A,2
27-07-2025,CON-0010,Plant-B,13
27-07-2025,CON-0011,Plant-D,14
27-07-2025,CON-0012,Plant-A,6
27-07-2025,CON-0013,Plant-B,10
27-07-2025,CON-0014,Plant-B,4
27-07-2025,CON-0015,Plant-B,3
27-07-2025,CON-0016,Plant-D,14
27-07-2025,CON-0017,Plant-A,5
27-07-2025,CON-0018,Plant-C,8
27-07-2025,CON-0019,Plant-A,8
27-07-2025,CON-0020,Plant-A,7
28-07-2025,BRG-0001,Plant-A,7
28-07-2025,BRG-0002,Plant-C,1
28-07-2025,BRG-0003,Plant-B,3
28-07-2025,BRG-0004,Plant-C,6
28-07-2025,BRG-0005,Plant-C,8
28-07-2025,BRG-0006,Plant-D,7
28-07-2025,BRG-0007,Plant-B,5
28-07-2025,BRG-0008,Plant-D,7
28-07-2025,BRG-0009,Plant-B,14
28-07-2025,BRG-0010,Plant-C,9
28-07-2025,BRG-0011,Plant-A,6
28-07-2025,BRG-0012,Plant-B,12
28-07-2025,BRG-0013,Plant-A,13
28-07-2025,BRG-0014,Plant-A,8
28-07-2025,BRG-0015,Plant-C,5
28-07-2025,BRG-0016,Plant-D,10
28-07-2025,BRG-0017,Plant-A,2
28-07-2025,BRG-0018,Plant-A,9
28-07-2025,BRG-0019,Plant-D,10
28-07-2025,BRG-0020,Plant-C,4
28-07-2025,SEA-0001,Plant-D,13
28-07-2025,SEA-0002,Plant-C,11
28-07-2025,SEA-0003,Plant-A,2
28-07-2025,SEA-0004,Plant-D,8
28-07-2025,SEA-0005,Plant-D,4
28-07-2025,SEA-0006,Plant-A,12
28-07-2025,SEA-0007,Plant-C,9
28-07-2025,SEA-0008,Plant-D,2
28-07-2025,SEA-0009,Plant-D,11
28-07-2025,SEA-0010,Plant-C,6
28-07-2025,SEA-0011,Plant-B,5
28-07-2025,SEA-0012,Plant-B,12
28-07-2025,SEA-0013,Plant-C,13
28-07-2025,SEA-0014,Plant-C,14
28-07-2025,SEA-0015,Plant-D,8
28-07-2025,SEA-0016,Plant-A,3
28-07-2025,SEA-0017,Plant-A,3
28-07-2025,SEA-0018,Plant-C,6
28-07-2025,SEA-0019,Plant-C,10
28-07-2025,SEA-0020,Plant-A,2
28-07-2025,FIL-0001,Plant-B,14
28-07-2025,FIL-0002,Plant-C,4
28-07-2025,FIL-0003,Plant-C,4
28-07-2025,FIL-0004,Plant-A,16
28-07-2025,FIL-0005,Plant-B,2
28-07-2025,FIL-0006,Plant-B,18
28-07-2025,FIL-0007,Plant-C,5
28-07-2025,FIL-0008,Plant-D,9
28-07-2025,FIL-0009,Plant-B,4
28-07-2025,FIL-0010,Plant-A,1
28-07-2025,FIL-0011,Plant-A,2
28-07-2025,FIL-0012,Plant-C,18
28-07-2025,FIL-0013,Plant-D,14
28-07-2025,FIL-0014,Plant-B,7
28-07-2025,FIL-0015,Plant-C,11
28-07-2025,FIL-0016,Plant-A,15
28-07-2025,FIL-0017,Plant-B,14
28-07-2025,FIL-0018,Plant-C,4
28-07-2025,FIL-0019,Plant-A,15
28-07-2025,FIL-0020,Plant-A,14
28-07-2025,ELE-0001,Plant-C,14
28-07-2025,ELE-0002,Plant-D,1
28-07-2025,ELE-0003,Plant-A,9
28-07-2025,ELE-0004,Plant-D,8
28-07-2025,ELE-0005,Plant-D,4
28-07-2025,ELE-0006,Plant-A,5
28-07-2025,ELE-0007,Plant-D,3
28-07-2025,ELE-0008,Plant-A,10
28-07-2025,ELE-0009,Plant-A,7
28-07-2025,ELE-0010,Plant-B,9
28-07-2025,ELE-0011,Plant-B,3
28-07-2025,ELE-0012,Plant-C,12
28-07-2025,ELE-0013,Plant-B,12
28-07-2025,ELE-0014,Plant-C,1
28-07-2025,ELE-0015,Plant-A,3
28-07-2025,ELE-0016,Plant-A,1
28-07-2025,ELE-0017,Plant-B,14
28-07-2025,ELE-0018,Plant-B,10
28-07-2025,ELE-0019,Plant-D,2
28-07-2025,ELE-0020,Plant-B,4
28-07-2025,FAS-0001,Plant-D,11
28-07-2025,FAS-0002,Plant-C,12
28-07-2025,FAS-0003,Plant-D,7
28-07-2025,FAS-0004,Plant-D,11
28-07-2025,FAS-0005,Plant-C,10
28-07-2025,FAS-0006,Plant-C,9
28-07-2025,FAS-0007,Plant-A,4
28-07-2025,FAS-0008,Plant-C,9
28-07-2025,FAS-0009,Plant-B,10
28-07-2025,FAS-0010,Plant-A,8
28-07-2025,FAS-0011,Plant-D,2
28-07-2025,FAS-0012,Plant-D,13
28-07-2025,FAS-0013,Plant-D,6
28-07-2025,FAS-0014,Plant-B,8
28-07-2025,FAS-0015,Plant-D,14
28-07-2025,FAS-0016,Plant-C,2
28-07-2025,FAS-0017,Plant-C,7
28-07-2025,FAS-0018,Plant-C,13
28-07-2025,FAS-0019,Plant-B,11
28-07-2025,FAS-0020,Plant-B,6
28-07-2025,CHE-0001,Plant-B,18
28-07-2025,CHE-0002,Plant-B,14
28-07-2025,CHE-0003,Plant-B,5
28-07-2025,CHE-0004,Plant-C,9
28-07-2025,CHE-0005,Plant-A,7
28-07-2025,CHE-0006,Plant-B,5
28-07-2025,CHE-0007,Plant-D,14
28-07-2025,CHE-0008,Plant-D,16
28-07-2025,CHE-0009,Plant-C,2
28-07-2025,CHE-0010,Plant-D,14
28-07-2025,CHE-0011,Plant-B,13
28-07-2025,CHE-0012,Plant-D,5
28-07-2025,CHE-0013,Plant-C,6
28-07-2025,CHE-0014,Plant-A,14
28-07-2025,CHE-0015,Plant-C,2
28-07-2025,CHE-0016,Plant-D,10
28-07-2025,CHE-0017,Plant-C,1
28-07-2025,CHE-0018,Plant-B,2
28-07-2025,CHE-0019,Plant-D,6
28-07-2025,CHE-0020,Plant-D,15
28-07-2025,RAW-0001,Plant-A,4
28-07-2025,RAW-0002,Plant-C,4
28-07-2025,RAW-0003,Plant-D,4
28-07-2025,RAW-0004,Plant-B,6
28-07-2025,RAW-0005,Plant-A,13
28-07-2025,RAW-0006,Plant-B,4
28-07-2025,RAW-0007,Plant-C,7
28-07-2025,RAW-0008,Plant-B,1
28-07-2025,RAW-0009,Plant-A,12
28-07-2025,RAW-0010,Plant-C,7
28-07-2025,RAW-0011,Plant-B,6
28-07-2025,RAW-0012,Plant-B,2
28-07-2025,RAW-0013,Plant-A,5
28-07-2025,RAW-0014,Plant-A,12
28-07-2025,RAW-0015,Plant-C,5
28-07-2025,RAW-0016,Plant-D,9
28-07-2025,RAW-0017,Plant-B,1
28-07-2025,RAW-0018,Plant-A,3
28-07-2025,RAW-0019,Plant-C,11
28-07-2025,RAW-0020,Plant-C,3
28-07-2025,CON-0001,Plant-B,2
28-07-2025,CON-0002,Plant-D,12
28-07-2025,CON-0003,Plant-D,12
28-07-2025,CON-0004,Plant-C,3
28-07-2025,CON-0005,Plant-B,7
28-07-2025,CON-0006,Plant-C,6
28-07-2025,CON-0007,Plant-C,7
28-07-2025,CON-0008,Plant-B,7
28-07-2025,CON-0009,Plant-D,1
28-07-2025,CON-0010,Plant-A,4
28-07-2025,CON-0011,Plant-B,14
28-07-2025,CON-0012,Plant-D,5
28-07-2025,CON-0013,Plant-A,4
28-07-2025,CON-0014,Plant-C,1
28-07-2025,CON-0015,Plant-A,5
28-07-2025,CON-0016,Plant-C,12
28-07-2025,CON-0017,Plant-D,8
28-07-2025,CON-0018,Plant-C,10
28-07-2025,CON-0019,Plant-C,5
28-07-2025,CON-0020,Plant-A,14
29-07-2025,BRG-0001,Plant-D,6
29-07-2025,BRG-0002,Plant-D,14
29-07-2025,BRG-0003,Plant-D,6
29-07-2025,BRG-0004,Plant-D,11
29-07-2025,BRG-0005,Plant-B,16
29-07-2025,BRG-0006,Plant-B,14
29-07-2025,BRG-0007,Plant-D,8
29-07-2025,BRG-0008,Plant-C,6
29-07-2025,BRG-0009,Plant-C,4
29-07-2025,BRG-0010,Plant-B,12
29-07-2025,BRG-0011,Plant-D,9
29-07-2025,BRG-0012,Plant-C,14
29-07-2025,BRG-0013,Plant-A,5
29-07-2025,BRG-0014,Plant-A,7
29-07-2025,BRG-0015,Plant-A,8
29-07-2025,BRG-0016,Plant-C,7
29-07-2025,BRG-0017,Plant-C,8
29-07-2025,BRG-0018,Plant-D,6
29-07-2025,BRG-0019,Plant-A,6
29-07-2025,BRG-0020,Plant-D,5
29-07-2025,SEA-0001,Plant-A,7
29-07-2025,SEA-0002,Plant-C,12
29-07-2025,SEA-0003,Plant-C,14
29-07-2025,SEA-0004,Plant-C,5
29-07-2025,SEA-0005,Plant-D,3
29-07-2025,SEA-0006,Plant-C,5
29-07-2025,SEA-0007,Plant-A,11
29-07-2025,SEA-0008,Plant-B,10
29-07-2025,SEA-0009,Plant-B,1
29-07-2025,SEA-0010,Plant-D,11
29-07-2025,SEA-0011,Plant-C,9
29-07-2025,SEA-0012,Plant-C,5
29-07-2025,SEA-0013,Plant-C,1
29-07-2025,SEA-0014,Plant-D,4
29-07-2025,SEA-0015,Plant-C,12
29-07-2025,SEA-0016,Plant-D,7
29-07-2025,SEA-0017,Plant-B,5
29-07-2025,SEA-0018,Plant-C,11
29-07-2025,SEA-0019,Plant-B,2
29-07-2025,SEA-0020,Plant-B,12
29-07-2025,FIL-0001,Plant-B,16
29-07-2025,FIL-0002,Plant-C,19
29-07-2025,FIL-0003,Plant-B,5
29-07-2025,FIL-0004,Plant-C,8
29-07-2025,FIL-0005,Plant-C,1
29-07-2025,FIL-0006,Plant-A,5
29-07-2025,FIL-0007,Plant-D,14
29-07-2025,FIL-0008,Plant-D,18
29-07-2025,FIL-0009,Plant-A,9
29-07-2025,FIL-0010,Plant-A,18
29-07-2025,FIL-0011,Plant-C,2
29-07-2025,FIL-0012,Plant-D,1
29-07-2025,FIL-0013,Plant-C,2
29-07-2025,FIL-0014,Plant-C,9
29-07-2025,FIL-0015,Plant-B,4
29-07-2025,FIL-0016,Plant-D,4
29-07-2025,FIL-0017,Plant-D,11
29-07-2025,FIL-0018,Plant-C,12
29-07-2025,FIL-0019,Plant-C,11
29-07-2025,FIL-0020,Plant-D,2
29-07-2025,ELE-0001,Plant-A,13
29-07-2025,ELE-0002,Plant-D,6
29-07-2025,ELE-0003,Plant-A,2
29-07-2025,ELE-0004,Plant-C,5
29-07-2025,ELE-0005,Plant-A,6
29-07-2025,ELE-0006,Plant-A,12
29-07-2025,ELE-0007,Plant-B,14
29-07-2025,ELE-0008,Plant-D,1
29-07-2025,ELE-0009,Plant-A,2
29-07-2025,ELE-0010,Plant-C,1
29-07-2025,ELE-0011,Plant-D,4
29-07-2025,ELE-0012,Plant-B,6
